vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,km_per_year,power_per_cc,brand_popularity,model_rarity,fuel_type_diesel,fuel_type_electric,fuel_type_lpg,fuel_type_petrol,transmission_type_manual,seller_type_individual,seller_type_trustmark dealer,mileage_bucket_medium,mileage_bucket_high,mileage_bucket_very_high
5,60000,18.6,1197,81.83,5,565000.0,10000.0,0.06836257309941521,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
9,36000,17.66,2993,261.49,4,2300000.0,3600.0,0.08736719011025727,0.028652165341394493,0.0023657751199316554,True,False,False,False,False,False,False,True,False,False
9,1325000,11.5,2987,210.0,5,1350000.0,132500.0,0.07030465349849348,0.021357692054938555,0.008083064993099822,True,False,False,False,False,False,False,False,False,False
4,44510,14.24,2755,174.5,7,2975000.0,8902.0,0.0633393829401089,0.05184990471183545,0.012288887428533877,True,False,False,False,True,False,False,False,False,False
7,38956,18.9,1197,82.0,5,435000.0,4869.5,0.06850459482038429,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
6,39000,19.12,1373,91.1,5,675000.0,5571.428571428572,0.0663510560815732,0.32325688374843925,0.022540579614904382,False,False,False,True,False,False,False,True,False,False
8,28000,18.0,1198,86.7,5,350000.0,3111.1111111111113,0.07237061769616027,0.09699677991719786,0.023657751199316554,False,False,False,True,True,True,False,True,False,False
8,33000,18.9,998,67.1,5,313000.0,3666.6666666666665,0.06723446893787574,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,True,False,False
5,48200,18.0,1497,117.3,5,825000.0,8033.333333333333,0.0783567134268537,0.09699677991719786,0.04928698166524282,False,False,False,True,False,False,False,True,False,False
5,40000,22.74,796,47.3,5,265000.0,6666.666666666667,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
12,160000,12.99,2494,100.6,7,560000.0,12307.692307692309,0.04033680834001604,0.05184990471183545,0.03574949070118946,True,False,False,False,True,False,False,False,False,False
6,37000,14.84,2143,170.0,5,2399000.0,5285.714285714285,0.07932804479701354,0.021357692054938555,0.007623053164224223,True,False,False,False,False,False,False,False,False,False
7,93000,23.4,1248,74.0,5,520000.0,11625.0,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,True,False
2,5837,25.83,1498,99.0,5,845000.0,1945.6666666666667,0.06608811748998665,0.05099559702963791,0.004140106459880397,True,False,False,False,True,False,False,False,False,True
10,83000,22.9,1248,74.0,5,349000.0,7545.454545454545,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,True,False
10,78000,23.0,1396,90.0,5,325000.0,7090.909090909091,0.06446991404011461,0.1939278438588421,0.05901294604718407,True,False,False,False,True,False,False,False,True,False
5,61304,18.16,1196,86.8,5,340000.0,10217.333333333334,0.0725752508361204,0.05099559702963791,0.01767759742393376,False,False,False,True,True,False,False,True,False,False
2,22000,28.4,1248,74.02,5,925000.0,7333.333333333333,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,False,False,True
3,40000,24.7,796,47.3,5,295000.0,10000.0,0.059422110552763814,0.32325688374843925,0.049878425445225735,False,False,False,True,True,True,False,False,True,False
12,95721,20.36,1197,78.9,5,300000.0,7363.153846153846,0.06591478696741855,0.1939278438588421,0.02668068607478478,False,False,False,True,True,False,False,False,True,False
10,76000,19.3,1248,73.9,5,385000.0,6909.090909090909,0.059214743589743594,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,True,False,False
7,37000,18.5,1197,82.9,5,425000.0,4625.0,0.06925647451963242,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
9,50000,17.0,1197,80.0,5,395000.0,5000.0,0.06683375104427736,0.1939278438588421,0.05901294604718407,False,False,False,True,True,False,False,True,False,False
6,31700,19.0,1199,88.7,5,610000.0,4528.571428571428,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,False,False,False,True,False,False
3,25000,16.1,1950,191.7,5,4544999.999999981,6250.0,0.0983076923076923,0.021357692054938555,0.008083064993099822,True,False,False,False,False,True,False,True,False,False
4,22500,16.36,2179,140.0,7,1465000.0,4500.0,0.06424965580541533,0.06565025957810344,0.01780902937504107,True,False,False,False,True,True,False,True,False,False
3,30000,21.21,1197,81.8,5,600000.0,7500.0,0.0683375104427736,0.32325688374843925,0.05750147860944996,False,False,False,True,True,True,False,False,True,False
6,63000,18.7,1199,88.7,5,485000.0,9000.0,0.07397831526271893,0.09699677991719786,0.011500295721889991,False,False,False,True,True,False,False,True,False,False
10,12000,21.5,1197,81.8,5,290000.0,1090.909090909091,0.0683375104427736,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
10,66600,19.08,1582,126.2,5,435000.0,6054.545454545455,0.0797724399494311,0.1939278438588421,0.032069396070184664,True,False,False,False,False,False,False,True,False,False
3,28229,28.4,1248,74.02,5,799000.0,7057.25,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,False,False,False,False,False,True
14,34000,13.9,1599,103.2,5,200000.0,2266.6666666666665,0.06454033771106941,0.1939278438588421,0.032069396070184664,False,False,False,True,True,False,False,False,False,False
6,68393,26.59,1248,74.0,5,650000.0,9770.42857142857,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,False,False,True
6,42000,20.73,1373,91.1,5,550000.0,6000.0,0.0663510560815732,0.32325688374843925,0.022540579614904382,False,False,False,True,True,False,False,False,True,False
3,43181,25.6,1498,97.9,5,1225000.0,10795.25,0.06535380507343125,0.09699677991719786,0.04928698166524282,True,False,False,False,True,False,False,False,False,True
4,21000,19.12,1373,91.1,5,795000.0,4200.0,0.0663510560815732,0.32325688374843925,0.022540579614904382,False,False,False,True,False,False,False,True,False,False
3,10000,20.89,1197,81.8,5,470000.0,2500.0,0.0683375104427736,0.32325688374843925,0.004665834264309654,False,False,False,True,True,True,False,False,True,False
5,20000,23.1,998,67.04,5,470000.0,3333.3333333333335,0.06717434869739479,0.32325688374843925,0.01537753827955576,False,False,False,True,False,False,False,False,True,False
2,4000,15.37,1196,73.0,5,420000.0,1333.3333333333333,0.061036789297658864,0.32325688374843925,0.00814878096865348,False,False,False,True,True,True,False,True,False,False
4,74000,16.8,1497,116.3,5,850000.0,14800.0,0.07768871075484302,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
5,45000,17.68,1968,174.33,5,2600000.0,7500.0,0.08858231707317074,0.012486035355194849,0.004205822435434054,True,False,False,False,False,False,False,True,False,False
8,60000,22.32,1582,126.3,5,475000.0,6666.666666666667,0.07983565107458912,0.1939278438588421,0.032069396070184664,True,False,False,False,True,True,False,False,True,False
2,9000,18.78,999,75.0,5,649000.0,3000.0,0.07507507507507508,0.040349608989945454,0.024249194979299466,False,False,False,True,True,False,False,True,False,False
9,180000,12.8,2494,102.0,7,775000.0,18000.0,0.0408981555733761,0.05184990471183545,0.03574949070118946,True,False,False,False,True,True,False,False,False,False
4,42000,17.1,1956,170.0,5,1790000.0,8400.0,0.0869120654396728,0.002694354997699941,0.002562923046592627,True,False,False,False,True,False,False,True,False,False
4,2700,23.95,998,67.05,5,376000.0,540.0,0.06718436873747495,0.32325688374843925,0.049878425445225735,False,False,False,True,True,False,False,False,True,False
8,90000,19.01,1461,108.45,5,550000.0,10000.0,0.0742299794661191,0.03463231911677729,0.014194650719589932,True,False,False,False,True,True,False,True,False,False
5,27000,19.5,1582,126.24,5,1395000.0,4500.0,0.07979772439949431,0.1939278438588421,0.0032857987776828547,True,False,False,False,False,False,False,True,False,False
10,65000,20.0,1399,68.0,5,335000.0,5909.090909090909,0.04860614724803431,0.05099559702963791,0.01767759742393376,True,False,False,False,True,False,False,True,False,False
13,112000,23.4,1248,74.0,5,310000.0,8000.0,0.05929487179487179,0.32325688374843925,0.05750147860944996,True,False,False,False,True,False,False,False,True,False
5,23000,21.66,1498,103.52,5,725000.0,3833.3333333333335,0.06910547396528705,0.02188341985936781,0.011960307550765591,True,False,False,False,False,False,False,False,True,False
5,36000,16.0,1997,140.0,7,900000.0,6000.0,0.0701051577366049,0.06565025957810344,0.02148912400604587,True,False,False,False,True,True,False,True,False,False
2,35000,28.4,1248,74.02,5,750000.0,11666.666666666666,0.05931089743589743,0.32325688374843925,0.05750147860944996,True,False,False,False,True,True,False,False,False,True
10,24000,10.37,2979,306.0,2,3300000.0,2181.818181818182,0.1027190332326284,0.028652165341394493,0.0003942958533219426,False,False,False,True,False,False,False,False,False,False
2,25202,21.63,998,67.04,5,595000.0,8400.666666666666,0.06717434869739479,0.32325688374843925,0.01537753827955576,False,False,False,True,False,False,False,False,True,False
6,80000,26.0,1498,98.6,5,550000.0,11428.57142857143,0.06582109479305741,0.09699677991719786,0.04928698166524282,True,False,False,False,True,True,False,False,False,True
13,100000,17.8,1248,75.0,5,210000.0,7142.857142857143,0.06009615384615385,0.32325688374843925,0.05086416507853059,True,False,False,False,True,True,False,True,False,False
7,95000,12.07,2967,241.4,7,2250000.0,11875.0,0.08136164475901585,0.012486035355194849,0.0015114674377341131,True,False,False,False,False,False,False,False,False,False
6,28000,17.11,1968,174.33,5,1775000.0,4000.0,0.08858231707317074,0.012486035355194849,0.006374449628704738,True,False,False,False,False,False,False,True,False,False
9,57000,16.8,1497,116.4,5,415000.0,5700.0,0.07775551102204409,0.09699677991719786,0.04928698166524282,False,False,False,True,True,False,False,True,False,False
9,68000,21.79,998,67.05,5,265000.0,6800.0,0.06718436873747495,0.32325688374843925,0.046264046789774596,False,False,False,True,True,False,False,False,True,False
5,37000,16.0,2179,140.0,7,995000.0,6166.666666666667,0.06424965580541533,0.06565025957810344,0.02148912400604587,True,False,False,False,True,False,False,True,False,False
3,66850,19.5,1968,141.0,5,2075000.0,16712.5,0.07164634146341463,0.02188341985936781,0.0038115265821121115,True,False,False,False,False,False,False,True,False,False
7,68900,25.1,1498,98.6,5,655000.0,8612.5,0.06582109479305741,0.09699677991719786,0.04928698166524282,True,False,False,False,True,False,False,False,False,True
9,78231,22.9,1248,74.0,5,495000.0,7823.1,0.05929487179487179,0.32325688374843925,0.05086416507853059,True,False,False,False,True,False,False,False,True,False
9,91000,22.07,1199,73.9,5,385000.0,9100.0,0.06163469557964971,0.040349608989945454,0.024249194979299466,True,False,False,False,True,False,False,False,True,False
3,30000,21.21,1197,81.8,5,300000.0,7500.0,0.0683375104427736,0.32325688374843925,0.05750147860944996,False,False,False,True,True,True,False,False,True,False
4,33000,18.9,1197,81.86,5,435000.0,6600.0,0.0683876357560568,0.1939278438588421,0.03739239009003088,False,False,False,True,True,False,False,True,False,False
5,53000,25.8,1498,98.6,5,450000.0,8833.333333333334,0.06582109479305741,0.09699677991719786,0.023657751199316554,True,False,False,False,True,True,False,False,False,True
5,62000,19.87,1461,83.8,5,700000.0,10333.333333333334,0.05735797399041752,0.03463231911677729,0.014194650719589932,True,False,False,False,True,True,False,True,False,False
4,45000,24.3,1248,88.5,5,945000.0,9000.0,0.07091346153846154,0.32325688374843925,0.0189919169350069,True,False,False,False,True,False,False,False,True,False
4,20000,21.4,1197,83.1,5,480000.0,4000.0,0.06942355889724311,0.32325688374843925,0.02378918315042387,False,False,False,True,True,True,False,False,True,False
10,93456,15.37,1196,73.0,7,285000.0,8496.0,0.061036789297658864,0.32325688374843925,0.00814878096865348,False,False,False,True,True,False,False,True,False,False
5,31000,23.84,1199,84.0,5,365000.0,5166.666666666667,0.07005838198498748,0.027666425708089637,0.009331668528619308,False,False,False,True,True,False,False,False,True,False
9,151000,20.0,1399,68.0,5,251000.0,15100.0,0.04860614724803431,0.05099559702963791,0.01767759742393376,True,False,False,False,True,True,False,True,False,False
9,68000,26.2,998,58.2,5,315000.0,6800.0,0.058316633266533066,0.32325688374843925,0.046264046789774596,False,False,False,False,True,False,False,False,False,True
4,70000,25.83,1498,99.0,5,500000.0,14000.0,0.06608811748998665,0.05099559702963791,0.004140106459880397,True,False,False,False,True,True,False,False,False,True
2,9000,17.09,2993,261.4,4,4544999.999999981,3000.0,0.08733711994654192,0.028652165341394493,0.0011171715844121707,True,False,False,False,False,False,False,True,False,False
3,30000,17.0,1591,121.3,5,915000.0,7500.0,0.07624135763670647,0.1939278438588421,0.032069396070184664,False,False,False,True,True,False,False,True,False,False
11,93000,10.5,2179,120.0,8,475000.0,7750.0,0.05507113354749885,0.06565025957810344,0.01780902937504107,True,False,False,False,True,False,False,False,False,False
3,29000,13.68,2393,147.8,7,1775000.0,7250.0,0.06176347680735479,0.05184990471183545,0.03574949070118946,True,False,False,False,True,False,False,False,False,False
3,38000,17.3,1497,121.0,8,1100000.0,9500.0,0.08082832331329326,0.06565025957810344,0.0015771834132877703,True,False,False,False,True,True,False,True,False,False
2,15230,21.63,998,67.05,5,475000.0,5076.666666666667,0.06718436873747495,0.32325688374843925,0.01537753827955576,False,False,False,True,True,False,False,False,True,False
15,121153,19.7,796,46.3,5,120100.0,7572.0625,0.05816582914572864,0.32325688374843925,0.049878425445225735,False,False,False,True,True,False,False,True,False,False
8,40000,20.5,1598,103.5,5,500000.0,4444.444444444444,0.06476846057571965,0.02188341985936781,0.011960307550765591,True,False,False,False,True,True,False,False,True,False
5,50000,24.3,1248,88.5,5,800000.0,8333.333333333334,0.07091346153846154,0.32325688374843925,0.0189919169350069,True,False,False,False,True,False,False,False,True,False
3,96644,15.04,2755,174.5,7,3175000.0,24161.0,0.0633393829401089,0.05184990471183545,0.012288887428533877,True,False,False,False,False,False,False,True,False,False
9,158648,11.49,4367,335.3,5,4000000.0,15864.8,0.07678039844286697,0.0032857987776828547,0.0032857987776828547,True,False,False,False,False,False,False,False,False,False
2,8500,24.04,999,67.0,5,425000.0,2833.3333333333335,0.06706706706706707,0.03463231911677729,0.01964907669054347,False,False,False,True,False,False,False,False,True,False
6,35000,23.1,998,67.04,5,460000.0,5000.0,0.06717434869739479,0.32325688374843925,0.01537753827955576,False,False,False,True,False,False,False,False,True,False
9,75000,12.55,2982,168.7,7,1175000.0,7500.0,0.05657276995305164,0.05184990471183545,0.012288887428533877,True,False,False,False,False,False,False,False,False,False
8,74000,20.77,1248,88.8,7,730000.0,8222.222222222223,0.07115384615384615,0.32325688374843925,0.02240914766379707,True,False,False,False,True,False,False,False,True,False
